20250613 142900;6035.5;6035.75;6030;6032;393
20250613 143000;6031;6032.25;6029.5;6031;213
20250613 143100;6031.5;6033.5;6030.25;6031.25;152
20250613 143200;6031.25;6032.75;6029.75;6032.5;121
20250613 143300;6032.5;6035.25;6031.25;6035;190
20250613 143400;6035.5;6039.25;6035.5;6037.75;139
20250613 143500;6038;6039.5;6037;6037.75;88
20250613 143600;6037.5;6039;6036.5;6038.75;127
20250613 143700;6038.75;6039;6035.5;6038.75;110
20250613 143800;6038.75;6044.5;6038;6043.75;192
20250613 143900;6044;6045;6043;6044.25;229
20250613 144000;6044;6047.25;6044;6046.75;156
20250613 144100;6046.5;6049.5;6045.75;6048.25;188
20250613 144200;6047.5;6050.5;6047;6049.75;153
20250613 144300;6050;6053;6047.25;6047.5;279
20250613 144400;6047.5;6048;6044.75;6045.25;116
20250613 144500;6045.25;6046;6043;6043.25;120
20250613 144600;6043.5;6044.25;6040.75;6041.75;169
20250613 144700;6041.75;6045.75;6041.25;6043.25;157
20250613 144800;6043.25;6044.5;6040.5;6041.5;105
20250613 144900;6041.5;6041.5;6038.5;6039;117
20250613 145000;6038.75;6041.5;6037.25;6041.25;199
20250613 145100;6040.75;6042;6038.75;6041.25;72
20250613 145200;6041.25;6044.25;6041.25;6044;75
20250613 145300;6044.25;6049;6044;6048.5;189
20250613 145400;6048.25;6052.5;6047.75;6052;284
20250613 145500;6052.5;6055;6050;6053;377
20250613 145600;6053;6058.25;6052.75;6057;258
20250613 145700;6057.25;6058;6053.5;6054.75;183
20250613 145800;6054.75;6055.5;6051.75;6052.75;151
20250613 145900;6052.5;6054;6051.75;6053.25;125
20250613 150000;6053.25;6056.5;6053;6055.25;162
20250613 150100;6055.5;6056.75;6053.25;6053.75;331
20250613 150200;6054;6054.75;6052.75;6053.5;109
20250613 150300;6053.75;6057.25;6053.75;6056.75;174
20250613 150400;6056;6057.25;6055.25;6056.5;62
20250613 150500;6056.75;6057.25;6055.25;6056.75;68
20250613 150600;6056.5;6060.75;6056.5;6060.75;235
20250613 150700;6060.75;6060.75;6057.5;6058;155
20250613 150800;6058.75;6060.5;6058.75;6060;80
20250613 150900;6060.25;6061.25;6059.5;6059.5;101
20250613 151000;6059.75;6060.75;6058.5;6058.5;79
20250613 151100;6058.25;6059.25;6054.5;6054.5;147
20250613 151200;6055;6057.25;6055;6056.5;103
20250613 151300;6057.25;6059.25;6056.5;6058.25;186
20250613 151400;6058.25;6061.25;6057.5;6061;229
20250613 151500;6061;6061.5;6059.25;6059.75;85
20250613 151600;6060.25;6063.5;6059.5;6061.75;161
20250613 151700;6061.75;6062.75;6060.75;6061.75;157
20250613 151800;6062;6062;6058.75;6059.25;78
20250613 151900;6058.75;6060.75;6058;6060.75;75
20250613 152000;6061;6063.25;6060;6063.25;100
20250613 152100;6063;6064.5;6062.25;6062.25;141
20250613 152200;6062.25;6063.25;6061.75;6063.25;76
20250613 152300;6063.25;6069.75;6062.25;6069.5;396
20250613 152400;6069.5;6070.5;6065.5;6066.5;271
20250613 152500;6066.75;6067.75;6064.75;6065.5;133
20250613 152600;6065;6065.5;6063.25;6064.5;106
20250613 152700;6064.75;6065.25;6063.75;6064.75;95
20250613 152800;6064.5;6068.25;6064.25;6067.5;163
20250613 152900;6067.5;6068.25;6066.5;6067.75;91
20250613 153000;6067.25;6070;6066.75;6070;81
20250613 153100;6069.75;6072.25;6069.5;6069.5;138
20250613 153200;6070.25;6072.5;6069.75;6071.75;113
20250613 153300;6072;6073.5;6070.75;6071.25;149
20250613 153400;6071;6072;6071;6071.5;50
20250613 153500;6071.5;6071.5;6069.25;6071.25;92
20250613 153600;6071.25;6071.5;6067;6067.25;114
20250613 153700;6068;6070.25;6067.5;6069.75;79
20250613 153800;6069.75;6070.25;6067.75;6068.25;71
20250613 153900;6069.5;6070.25;6069;6069.5;49
20250613 154000;6069.5;6070;6068.5;6068.75;54
20250613 154100;6069;6069.25;6067;6068;148
20250613 154200;6068.5;6070.75;6067.75;6070.75;144
20250613 154300;6070.5;6073.25;6070.5;6073.25;74
20250613 154400;6073;6073.25;6072.5;6073.25;30
20250613 154500;6073.75;6074.25;6072.75;6073;69
20250613 154600;6073.5;6074;6071.75;6073.75;66
20250613 154700;6073;6075.5;6073;6075.25;87
20250613 154800;6075;6078.75;6074.5;6078.25;154
20250613 154900;6078.75;6078.75;6077;6077.5;76
20250613 155000;6077;6078;6076;6076.75;99
20250613 155100;6077;6078.5;6077;6078.25;58
20250613 155200;6078.5;6080.5;6077.75;6080.5;135
20250613 155300;6080.5;6081;6078.75;6080;127
20250613 155400;6079.75;6080.25;6079;6079.5;48
20250613 155500;6079.25;6081.25;6076.75;6080.5;219
20250613 155600;6080.25;6080.25;6075.25;6076;220
20250613 155700;6075.75;6077.25;6073.75;6075;168
20250613 155800;6075;6077.25;6074.25;6077;123
20250613 155900;6077.25;6077.5;6075.5;6075.5;62
20250613 160000;6075.5;6077.25;6075.25;6077.25;47
20250613 160100;6076.5;6077.25;6075.25;6075.75;78
20250613 160200;6075;6075.25;6073;6074.25;104
20250613 160300;6073.75;6076.5;6073.75;6075.5;57
20250613 160400;6075.5;6076.5;6075.5;6075.75;53
20250613 160500;6075.75;6075.75;6074;6074;24
20250613 160600;6074.5;6075;6073.25;6074.5;77
20250613 160700;6074.5;6077.25;6074;6076.75;37
20250613 160800;6076.75;6077.75;6075.5;6077.75;51
20250613 160900;6078;6079.25;6077.5;6078;48
20250613 161000;6078.5;6078.5;6077.5;6077.5;27
20250613 161100;6077.75;6079;6077.75;6078.25;22
20250613 161200;6078.5;6080.25;6078.5;6079.25;107
20250613 161300;6079.5;6080.75;6079.25;6080;88
20250613 161400;6080.25;6080.75;6079.75;6080.5;37
20250613 161500;6080.75;6082;6080.5;6080.5;73
20250613 161600;6080.25;6080.25;6077.25;6078.25;80
20250613 161700;6078.5;6082;6078.5;6081.5;74
20250613 161800;6081.5;6081.5;6080.75;6080.75;40
20250613 161900;6081;6082.5;6081;6081.75;57
20250613 162000;6081.5;6081.75;6080.75;6081;40
20250613 162100;6081;6081;6077.75;6077.75;38
20250613 162200;6077.5;6081;6076.5;6079.75;119
20250613 162300;6079.75;6081;6079.5;6080.25;41
20250613 162400;6080.25;6080.5;6079.5;6079.75;18
20250613 162500;6080.25;6080.75;6078.75;6079;44
20250613 162600;6079;6080;6078.5;6078.75;42
20250613 162700;6079.25;6079.25;6075.75;6076.25;52
20250613 162800;6076;6076;6074.25;6075.25;98
20250613 162900;6075.25;6075.25;6072;6073;128
20250613 163000;6073;6073.25;6071.25;6072.75;121
20250613 163100;6072.75;6074.75;6072.25;6074.75;99
20250613 163200;6075;6076.25;6074.5;6075;99
20250613 163300;6076;6076.25;6074.5;6075.25;25
20250613 163400;6075.25;6076;6075;6075.75;25
20250613 163500;6076;6076.75;6075.75;6075.75;30
20250613 163600;6076;6077.5;6076;6076.75;56
20250613 163700;6076.5;6076.5;6073.75;6074;42
20250613 163800;6074.25;6074.75;6072.5;6072.5;59
20250613 163900;6072.75;6073;6070.25;6072;90
20250613 164000;6072;6072;6070.25;6070.25;43
20250613 164100;6070.25;6071.5;6069.75;6071.5;78
20250613 164200;6071.25;6073;6071;6072;68
20250613 164300;6072.25;6072.5;6070.75;6070.75;40
20250613 164400;6071;6072;6069.75;6069.75;84
20250613 164500;6069.5;6070.5;6069;6070.5;48
20250613 164600;6070.25;6070.5;6068.75;6070;57
20250613 164700;6070;6071;6069.5;6069.5;55
20250613 164800;6069;6069;6067.25;6067.5;69
20250613 164900;6068;6069;6067.75;6068.25;33
20250613 165000;6068.25;6068.25;6066.75;6067;42
20250613 165100;6067;6068.5;6066.5;6068.25;50
20250613 165200;6068.25;6070.75;6067.75;6070.75;97
20250613 165300;6070.75;6073.75;6070.75;6073;70
20250613 165400;6072.75;6076.5;6072.25;6075.75;143
20250613 165500;6075.5;6076;6074.25;6075.5;88
20250613 165600;6075.25;6076.5;6074.5;6076.25;38
20250613 165700;6076;6078.25;6076;6078;39
20250613 165800;6078;6078.75;6077.75;6078.75;43
20250613 165900;6078.25;6078.25;6075;6075.25;65
20250613 170000;6075.25;6076;6074.25;6074.25;49
20250613 170100;6074;6075.5;6073.25;6074.25;55
20250613 170200;6074;6075.25;6073.5;6074.75;39
20250613 170300;6075;6075.5;6073.75;6074.25;43
20250613 170400;6074;6075.5;6072.5;6072.5;76
20250613 170500;6073.25;6074;6071.25;6071.25;117
20250613 170600;6071.5;6072;6070.5;6070.75;80
20250613 170700;6070.75;6072;6070.5;6070.75;69
20250613 170800;6070.5;6070.5;6067.75;6068.25;107
20250613 170900;6068.25;6069.25;6068;6068.25;21
20250613 171000;6068;6069.5;6067.75;6067.75;95
20250613 171100;6068;6068;6064;6065.5;338
20250613 171200;6065.25;6065.25;6062.75;6063.5;120
20250613 171300;6063.5;6065.5;6061.75;6065.25;146
20250613 171400;6065.25;6068.25;6065.25;6067.25;79
20250613 171500;6067.25;6067.25;6064;6064;80
20250613 171600;6064;6064;6060.25;6060.5;204
20250613 171700;6060.5;6061.25;6055.75;6056.5;348
20250613 171800;6056.5;6061.25;6055.75;6060.25;364
20250613 171900;6059.75;6062.75;6059.75;6060.75;120
20250613 172000;6061;6061;6059;6060.25;68
20250613 172100;6060.5;6065;6060;6065;121
20250613 172200;6065;6070.5;6065;6067;405
20250613 172300;6067.25;6067.25;6063.5;6063.75;101
20250613 172400;6063.5;6065;6061.75;6063.25;99
20250613 172500;6063;6066.25;6063;6064.75;61
20250613 172600;6065.25;6065.5;6064.25;6065;67
20250613 172700;6064.25;6064.25;6062.5;6063.5;39
20250613 172800;6063.75;6063.75;6062;6062.5;51
20250613 172900;6062.25;6062.25;6059.75;6060.25;102
20250613 173000;6059.75;6060.75;6058.75;6058.75;103
20250613 173100;6058.5;6060.5;6058.25;6060;97
20250613 173200;6060;6063;6060;6063;64
20250613 173300;6062.75;6063;6061.25;6062;49
20250613 173400;6061.75;6064.5;6061.75;6063.25;74
20250613 173500;6063.5;6063.5;6058.5;6058.75;201
20250613 173600;6058.75;6060.25;6058;6059.75;83
20250613 173700;6059.5;6060.75;6059;6060.25;34
20250613 173800;6060;6060.25;6057.5;6058.75;64
20250613 173900;6058.75;6059.75;6056.75;6056.75;53
20250613 174000;6057;6058.25;6056.75;6057.5;38
20250613 174100;6057.25;6059.25;6055.75;6058.75;61
20250613 174200;6058.5;6058.75;6057.5;6058.5;49
20250613 174300;6059;6061.25;6057.75;6058;88
20250613 174400;6057.75;6060.25;6056;6056;125
20250613 174500;6056.25;6058;6053.25;6057.75;242
20250613 174600;6058;6060.25;6057;6059.25;76
20250613 174700;6058.5;6059.75;6057;6058;86
20250613 174800;6058.25;6058.5;6056.25;6057.5;76
20250613 174900;6057.25;6057.5;6056.5;6056.5;78
20250613 175000;6056.25;6057;6055.5;6056.75;76
20250613 175100;6056.75;6061;6056.25;6061;103
20250613 175200;6061.5;6064.5;6061;6063.5;201
20250613 175300;6063.25;6065;6063.25;6064;147
20250613 175400;6064;6064.75;6063.25;6064;57
20250613 175500;6063.75;6063.75;6061.75;6063;69
20250613 175600;6063.25;6063.5;6060.25;6061.5;126
20250613 175700;6061.25;6062.25;6061.25;6061.5;17
20250613 175800;6061.25;6062.75;6060.5;6061.25;75
20250613 175900;6061.5;6062.5;6060;6062.25;44
20250613 180000;6062;6062.25;6060.75;6061.25;19
20250613 180100;6061.5;6065.75;6059.75;6065.5;307
20250613 180200;6065;6066.5;6064;6065.25;110
20250613 180300;6065.5;6066;6063.75;6064;44
20250613 180400;6065;6065;6057.5;6057.5;159
20250613 180500;6057.25;6057.25;6052;6055.25;631
20250613 180600;6055.5;6060.75;6054.25;6055.25;415
20250613 180700;6055;6055.5;6051.75;6051.75;183
20250613 180800;6052.75;6053.25;6049.75;6051.5;248
20250613 180900;6050.25;6053.5;6050;6050.5;143
20250613 181000;6051.25;6052.75;6049.75;6052;105
20250613 181100;6052;6052.5;6049.75;6050.5;131
20250613 181200;6050.25;6052.25;6049.5;6052;96
20250613 181300;6051.75;6055;6051.75;6053.75;270
20250613 181400;6054.25;6054.5;6052.25;6053;127
20250613 181500;6052.75;6053;6049.5;6049.5;150
20250613 181600;6049.75;6049.75;6040.75;6046.75;1117
20250613 181700;6045.75;6046.5;6043.25;6044.25;255
20250613 181800;6044.25;6047.5;6043.25;6044.75;244
20250613 181900;6045;6046.75;6043.25;6046.75;185
20250613 182000;6047;6049.75;6047;6049;251
20250613 182100;6049.25;6050.25;6046.5;6046.75;84
20250613 182200;6047;6047.5;6043.5;6044.25;161
20250613 182300;6043.75;6044;6042;6042.5;196
20250613 182400;6042.5;6047.25;6042.25;6046;164
20250613 182500;6046.25;6046.5;6044.25;6044.5;41
20250613 182600;6044.25;6046;6043.5;6045;65
20250613 182700;6045.25;6045.25;6040;6040.25;254
20250613 182800;6040;6040.75;6033.75;6036;294
20250613 182900;6035.75;6037;6034;6035.75;186
20250613 183000;6035.5;6036.5;6033.5;6035.25;151
20250613 183100;6034.25;6036.5;6032;6034.25;264
20250613 183200;6034.25;6035;6031.5;6032.75;241
20250613 183300;6032.75;6033;6024.5;6025.75;556
20250613 183400;6025.5;6029.5;6024.25;6024.75;312
20250613 183500;6025;6030.25;6023.5;6029;396
20250613 183600;6029;6030.25;6026.25;6026.25;186
20250613 183700;6026.75;6027;6022;6022;170
20250613 183800;6022.5;6026.5;6022.5;6023.5;277
20250613 183900;6023.25;6023.25;6018.5;6023.25;429
20250613 184000;6023.25;6024.5;6021.75;6023.25;200
20250613 184100;6023.25;6027.25;6019.75;6027;386
20250613 184200;6026.25;6029;6023.25;6023.25;260
20250613 184300;6023.25;6027.25;6022.5;6024.5;217
20250613 184400;6024.25;6025.5;6023;6025;71
20250613 184500;6024.25;6026.25;6023;6024.75;147
20250613 184600;6025;6032.25;6024.5;6030.5;423
20250613 184700;6030;6031.75;6029.25;6029.75;205
20250613 184800;6029.5;6032.5;6025.75;6027.25;246
20250613 184900;6027;6028.5;6024.75;6025;248
20250613 185000;6025;6025.75;6023.5;6024.75;144
20250613 185100;6025;6027.5;6024;6025.25;138
20250613 185200;6025.75;6030.75;6024.5;6028;203
20250613 185300;6028.5;6030.5;6027.75;6029.25;184
20250613 185400;6028.75;6031.25;6027.75;6031.25;120
20250613 185500;6030.75;6034.5;6030;6033.75;206
20250613 185600;6033.25;6036.5;6030.75;6032.25;275
20250613 185700;6032;6034.25;6030;6033;180
20250613 185800;6033.5;6033.75;6028.75;6028.75;169
20250613 185900;6029.25;6031.5;6029.25;6030.25;93
20250613 190000;6030.5;6035.75;6030;6035.25;135
20250613 190100;6035;6038;6032;6033;511
20250613 190200;6032.25;6033.75;6028;6028.25;208
20250613 190300;6028.25;6028.75;6025.5;6027.25;340
20250613 190400;6027.25;6034.75;6027;6032.75;354
20250613 190500;6033;6034;6031;6031;111
20250613 190600;6031;6032;6029;6031.5;151
20250613 190700;6030.5;6031.75;6029.75;6031.5;143
20250613 190800;6031;6035.75;6031;6034.75;182
20250613 190900;6035;6036;6033.75;6035.25;101
20250613 191000;6036;6039;6035;6037.75;168
20250613 191100;6037.5;6038;6035.25;6036.5;171
20250613 191200;6036.5;6036.5;6033;6034;180
20250613 191300;6033.75;6034.5;6032.25;6034.25;170
20250613 191400;6034.25;6037.5;6033.25;6035;151
20250613 191500;6035.75;6040;6034.75;6037;215
20250613 191600;6037.75;6039;6034.25;6037;322
20250613 191700;6037.25;6037.25;6035.25;6036.5;170
20250613 191800;6036;6037;6032.5;6034;265
20250613 191900;6033.5;6036.5;6033.5;6033.5;173
20250613 192000;6033;6033.5;6031;6032.5;245
20250613 192100;6032;6036.75;6031.75;6035;668
20250613 192200;6034.5;6037;6032;6032;271
20250613 192300;6032;6032.75;6028.5;6030.5;193
20250613 192400;6030;6030;6028.25;6028.5;150
20250613 192500;6028.75;6030.5;6027.25;6027.75;111
20250613 192600;6027.5;6028.5;6025;6025.75;240
20250613 192700;6025.5;6026.5;6024.75;6025.25;163
20250613 192800;6025.5;6025.5;6023.25;6024;217
20250613 192900;6024.25;6027.75;6024.25;6026;277
20250613 193000;6026.5;6027;6025;6025.25;198
20250613 193100;6025.5;6030.5;6025.5;6029.25;378
20250613 193200;6029.5;6031.25;6028.5;6029.75;103
20250613 193300;6029.75;6030.25;6026.75;6027.5;185
20250613 193400;6026.75;6027.5;6022;6022.5;315
20250613 193500;6022.5;6025.75;6022;6024.5;118
20250613 193600;6024.25;6028;6023.25;6026.5;163
20250613 193700;6027;6031.75;6025.75;6031;289
20250613 193800;6031.75;6035;6031.75;6034.25;247
20250613 193900;6035;6035.5;6031.75;6031.75;356
20250613 194000;6031.75;6032;6029;6030.5;284
20250613 194100;6030.5;6032.75;6028.25;6032.5;121
20250613 194200;6032.25;6033.5;6029.75;6029.75;180
20250613 194300;6030.25;6030.75;6025.5;6025.5;153
20250613 194400;6025;6026;6023.75;6024.5;116
20250613 194500;6024.25;6025;6023.5;6024;71
20250613 194600;6023.75;6024.5;6018.5;6019.5;254
20250613 194700;6019.5;6022;6017.25;6021.5;351
20250613 194800;6021.5;6025;6019.75;6022;435
20250613 194900;6022;6028.25;6021;6028.25;421
20250613 195000;6029;6030.75;6026.25;6026.25;264
20250613 195100;6026.25;6030.25;6026.25;6027;486
20250613 195200;6026.75;6029.25;6024.5;6026;423
20250613 195300;6026;6027.25;6022.75;6023.5;380
20250613 195400;6023.5;6024.5;6020.75;6021;581
20250613 195500;6021.25;6023.75;6020.75;6022.5;400
20250613 195600;6022.25;6026.25;6020.25;6023;419
20250613 195700;6022.25;6027;6022.25;6024.75;299
20250613 195800;6024.5;6026.5;6023;6024;1151
20250613 195900;6024.5;6026.5;6023;6025.75;1669
20250613 200000;6025.75;6034;6023.25;6032;3449
20250613 200100;6032.25;6038;6030.75;6034.75;1744
20250613 200200;6035;6036.75;6033.25;6033.5;260
20250613 200300;6034;6036.5;6033.25;6034.75;212
20250613 200400;6034.75;6034.75;6031.75;6032.25;107
20250613 200500;6031.75;6032.5;6030.75;6032;134
20250613 200600;6031.75;6034;6031.5;6032.25;92
20250613 200700;6032.5;6032.5;6030.75;6031;23
20250613 200800;6031;6031;6029;6030;79
20250613 200900;6030;6031.25;6030;6030;48
20250613 201000;6030;6033;6029.75;6033;79
20250613 201100;6033.25;6035.25;6032.75;6035;110
20250613 201200;6034.5;6038.5;6034.5;6036.5;114
20250613 201300;6036.25;6036.25;6034.75;6034.75;66
20250613 201400;6034.5;6036;6033.75;6035.75;40
20250613 201500;6035.75;6039.75;6035.75;6039.75;219
20250613 201600;6039.75;6042;6036.25;6036.25;149
20250613 201700;6036.25;6036.5;6035.75;6036;56
20250613 201800;6036.5;6037.5;6036.5;6037;50
20250613 201900;6037.25;6038;6037;6038;86
20250613 202000;6037.75;6038.25;6037.5;6037.5;74
20250613 202100;6037.5;6037.75;6036.25;6036.5;59
20250613 202200;6036;6036.25;6035.5;6035.75;20
20250613 202300;6035.25;6035.25;6034;6034;25
20250613 202400;6034.5;6035;6034.25;6034.5;8
20250613 202500;6034.5;6036;6034.25;6035;32
20250613 202600;6034.5;6034.5;6033.25;6033.75;10
20250613 202700;6033.5;6035.25;6033.5;6035;15
20250613 202800;6035.25;6035.5;6034.25;6035;29
20250613 202900;6034;6034;6032.75;6033.25;37
20250613 203000;6033.5;6033.75;6033.5;6033.5;15
20250613 203100;6034.25;6034.5;6033.5;6033.5;28
20250613 203200;6033.5;6034.75;6033.5;6034.75;13
20250613 203300;6035;6035.75;6034.75;6034.75;17
20250613 203400;6035;6035.25;6034;6035;64
20250613 203500;6035;6035;6034.25;6034.25;5
20250613 203600;6034.25;6035;6034;6035;14
20250613 203700;6035.25;6036.5;6035;6036;18
20250613 203800;6036;6037.5;6036;6037.5;30
20250613 203900;6037;6037.75;6036.5;6036.5;25
20250613 204000;6036.5;6037;6035.75;6035.75;21
20250613 204100;6035;6036;6034.5;6035.75;41
20250613 204200;6035.25;6035.25;6034.25;6035.25;18
20250613 204300;6035.75;6035.75;6034.75;6034.75;11
20250613 204400;6035;6036;6034.75;6035.5;25
20250613 204500;6036;6036.25;6035.5;6035.5;32
20250613 204600;6035.5;6036.25;6034.75;6035;50
20250613 204700;6035.25;6035.25;6034.75;6035;24
20250613 204800;6035;6035;6034.25;6034.75;25
20250613 204900;6034.5;6035;6034.25;6034.25;32
20250613 205000;6034.25;6034.25;6033.75;6034;59
20250613 205100;6033.75;6034.5;6033.25;6034.25;36
20250613 205200;6034.5;6034.5;6033.5;6033.75;14
20250613 205300;6033.75;6034;6033.5;6033.75;10
20250613 205400;6033.25;6033.25;6033;6033;4
20250613 205500;6033.25;6033.25;6033;6033.25;3
20250613 205600;6033;6033.5;6031.5;6031.75;34
20250613 205700;6031.75;6031.75;6031;6031.25;24
20250613 205800;6031.25;6031.75;6030.75;6031.5;21
20250613 205900;6030.75;6030.75;6029.25;6029.5;27
20250613 210000;6029.5;6030.75;6029.25;6030.75;36
20250615 155500;6030.75;6030.75;6030.75;6030.75;1
20250615 220100;6002.25;6017;5996;6008.75;1278
20250615 220200;6009.25;6009.5;6004;6006;640
20250615 220300;6006.5;6007.5;6006;6006.25;326
20250615 220400;6006.5;6020.75;6006.25;6019;1347
20250615 220500;6018.75;6027;6016.75;6017.25;1347
20250615 220600;6017.25;6018.75;6013.75;6017;848
20250615 220700;6016.75;6022.25;6016.75;6018.5;810
20250615 220800;6018.75;6019.25;6015;6016.5;605
20250615 220900;6016.5;6018.25;6012.5;6013.75;1186
20250615 221000;6013.5;6014.25;6011.75;6011.75;268
20250615 221100;6012.25;6012.25;6008.25;6010.5;1004
20250615 221200;6010;6017.5;6009.75;6014.75;1063
20250615 221300;6015;6017.5;6014.25;6016.75;778
20250615 221400;6017;6021;6016.25;6018;696
20250615 221500;6018.25;6022.25;6018;6021;752
20250615 221600;6021.25;6024.25;6019.75;6021.5;1008
20250615 221700;6022.25;6022.75;6019.5;6020.5;490
20250615 221800;6020.75;6021.75;6018.75;6020.25;398
20250615 221900;6020.75;6022.25;6019.5;6022.25;260
20250615 222000;6022.5;6023.5;6022.25;6023;389
20250615 222100;6023.25;6025.5;6022.25;6023.5;499
20250615 222200;6023.5;6024.5;6020.75;6023;437
20250615 222300;6022.75;6023.75;6022;6023.5;214
20250615 222400;6023.5;6025.5;6023.25;6025.5;353
20250615 222500;6025.25;6027.75;6023.5;6025.25;710
20250615 222600;6025.25;6025.25;6022.75;6023;318
20250615 222700;6023;6026.5;6023;6026.25;285
20250615 222800;6026;6028.25;6024.5;6025.25;388
20250615 222900;6025;6026.75;6024.75;6026.25;208
20250615 223000;6026.25;6027;6025.25;6025.5;177
20250615 223100;6025.75;6027.25;6025.75;6026.25;225
20250615 223200;6026.25;6029.5;6025.25;6028.5;494
20250615 223300;6028.25;6028.5;6026;6027.25;335
20250615 223400;6027.5;6029;6027;6029;207
20250615 223500;6028.75;6030;6027.75;6030;235
20250615 223600;6029.5;6029.5;6027.5;6028;321
20250615 223700;6028.25;6028.25;6027.25;6027.5;169
20250615 223800;6027.5;6029.5;6026.5;6028.25;340
20250615 223900;6028.25;6028.5;6027;6027.25;122
20250615 224000;6027.5;6027.5;6025.5;6026.25;183
20250615 224100;6026.5;6028;6025.75;6027.5;311
20250615 224200;6027.75;6028.5;6026.25;6026.5;172
20250615 224300;6026.25;6027.25;6025.25;6027;229
20250615 224400;6027;6028.25;6025.25;6027.5;245
20250615 224500;6027.5;6037.75;6027.5;6034.75;1738
20250615 224600;6034.75;6034.75;6031.25;6033;752
20250615 224700;6033.25;6035;6031.25;6034;472
20250615 224800;6034.25;6036;6033.75;6035;326
20250615 224900;6035.25;6035.5;6033.75;6035;207
20250615 225000;6035.25;6035.5;6033.5;6033.5;200
20250615 225100;6033.75;6033.75;6031.5;6031.75;205
20250615 225200;6031.75;6033;6031;6032.25;275
20250615 225300;6032.5;6032.5;6030.5;6031;239
20250615 225400;6031.25;6031.5;6029.75;6031.25;167
20250615 225500;6031.25;6031.75;6030.5;6030.5;133
20250615 225600;6030.25;6031.5;6030.25;6031.25;144
20250615 225700;6031.25;6031.5;6029.25;6029.25;133
20250615 225800;6029.75;6030.25;6028.75;6029.75;162
20250615 225900;6029.5;6030;6029;6029.75;43
20250615 230000;6029.75;6030.25;6029.5;6029.75;91
20250615 230100;6030;6030.75;6029.25;6029.25;175
20250615 230200;6029;6029.75;6028.5;6028.75;102
20250615 230300;6028.75;6029.25;6027.75;6029;230
20250615 230400;6029.25;6029.75;6028;6028;151
20250615 230500;6028;6028;6026.25;6026.5;254
20250615 230600;6026.5;6032.25;6026.5;6031.75;501
20250615 230700;6032;6034;6031.25;6032.5;521
20250615 230800;6032.25;6033.75;6031.25;6033.5;225
20250615 230900;6033.5;6033.75;6032.25;6032.25;133
20250615 231000;6032.5;6034.5;6032;6032.5;256
20250615 231100;6032.5;6033;6031.25;6031.25;115
20250615 231200;6031.25;6031.25;6027;6027.25;749
20250615 231300;6027.25;6027.25;6024.25;6024.25;480
20250615 231400;6024.25;6026.5;6023.5;6025.75;287
20250615 231500;6025.5;6026;6025;6025.5;109
20250615 231600;6025.25;6027.5;6024.75;6026.25;189
20250615 231700;6026;6026.5;6024.75;6025;105
20250615 231800;6025;6025.25;6023;6024.5;222
20250615 231900;6024.5;6027.25;6024.25;6027;161
20250615 232000;6027;6032.25;6027;6031.25;633
20250615 232100;6031.25;6031.5;6029;6029.5;214
20250615 232200;6029.5;6030.5;6029;6029;96
20250615 232300;6029;6029.5;6026.25;6026.25;310
20250615 232400;6026.25;6026.25;6024.25;6025;254
20250615 232500;6024.75;6026;6024.5;6026;112
20250615 232600;6026.5;6029;6026.25;6028.5;380
20250615 232700;6028.5;6029;6027;6027.75;156
20250615 232800;6028;6029.75;6027.75;6028.75;123
20250615 232900;6028.5;6029;6027.25;6027.5;100
20250615 233000;6027.5;6027.75;6027;6027.5;82
20250615 233100;6027.25;6027.5;6025.5;6026;206
20250615 233200;6026.25;6029.5;6026.25;6029.5;256
20250615 233300;6029.25;6031;6029;6030;379
20250615 233400;6030;6031.25;6029.75;6030.75;121
20250615 233500;6030.75;6033;6030.5;6032.5;262
20250615 233600;6032.5;6033.5;6032.25;6033;211
20250615 233700;6033;6038.75;6033;6037;866
20250615 233800;6037.25;6038.25;6037;6037.5;300
20250615 233900;6037.5;6037.75;6034.75;6036;417
20250615 234000;6036.25;6037.25;6034.5;6035.75;211
20250615 234100;6035.5;6037.5;6034.75;6037.5;257
20250615 234200;6037.25;6038.75;6036.5;6037.5;287
20250615 234300;6037.25;6042.75;6037.25;6040.25;734
20250615 234400;6040.25;6041.75;6039.75;6039.75;272
20250615 234500;6039.5;6040.25;6038.25;6038.75;268
20250615 234600;6038.75;6038.75;6036.75;6037.5;247
20250615 234700;6037.25;6039.5;6037;6037.75;171
20250615 234800;6037.75;6038.25;6037;6037.75;102
20250615 234900;6038;6038.75;6037.25;6037.5;127
20250615 235000;6037.25;6038.5;6037.25;6038.5;52
20250615 235100;6038.25;6039;6037.75;6037.75;109
20250615 235200;6037.75;6039.25;6037.5;6038.75;236
20250615 235300;6038.5;6040.25;6038.5;6039.75;179
20250615 235400;6039.5;6039.75;6038.75;6039.5;66
20250615 235500;6039.5;6041;6039.25;6039.5;135
20250615 235600;6039.25;6041.25;6039;6040.5;261
20250615 235700;6040.5;6041.25;6040.25;6040.25;132
20250615 235800;6040.25;6041;6039.5;6039.5;88
20250615 235900;6039.5;6039.75;6038.5;6039.5;147
20250616 000000;6039.5;6040.5;6039.5;6040.25;82
20250616 000100;6039.75;6041.25;6039;6039.75;397
20250616 000200;6040;6041;6039;6041;241
20250616 000300;6040.75;6042.25;6040.5;6041.75;234
20250616 000400;6041.75;6042.75;6041.75;6041.75;277
